CookerStat, GenerateAssetRegistry=209.983658, Initialize=210.443863, GetCookedIniVersionStrings=0.054210, CacheIniVersionStringsMap=0.004515, GetCurrentIniVersionStrings=13.882674, IniSettingsOutOfDate=33.778316, InitializeSandbox=95.659912, SavingAssetRegistry=253.119507, RunGuid=RunID0C18B492468F5EEE0DCB45A4582508C3
../../../Engine/Content/MobileResources/HUD/VirtualJoystick_Thumb.uasset, AllOfLoadPackage_Duration=0.529166ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=1357.901711ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=26.604623ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=1.922101ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=340.835318ms, SavePackageCacheForCookedPlatformData_HitCount=201, SaveCookedPackage_Duration=2772.632204ms, SaveCookedPackage_HitCount=200, RunGuid=RunID0C18B492468F5EEE0DCB45A4582508C3
SavePackageTransactionId44FA24334F590FAE5D1EA980F40C1FF8_11, Filename=V:/Doubtful_Way/Doubtful_Way 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/Engine_MaterialFunctions01/Shading/ConvertFromDiffSpec.uasset, FlushAsyncLoading=0.003010, FlushStreamingFunc=0.001207, BlockTillAllRequestsFinished=0.010841, ResetLoadersForSaveUnMarkAllObjects=0.111736, TagPackageExports=0.087038, BeginCacheForCookedPlatformData=0.002410, SerializeImports=0.155710, GatherLocalizableTextData=0.001203, MarkNames=0.006024, SerializeSummary=0.004217, SerializeNames=0.025898, SerializeGatherableTextData=0.000603, BuildExportMap=0.027407, SortExportsNonSeekfree=0.062343, SortExportsSeekfreeConstructor=0.006929, SortExportsSeekfreeInner=0.439715, SortExportsSeekfree=0.001505, BuildDependencyMap=0.016868, SerializeImportMap=0.003614, SerializeExportMap=0.016868, SerializeDependencyMap=0.002712, SerializeStringAssetReferenceMap=0.010539, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.006024, SerializeExports=0.124991, SerializeBulkData=0.002407, AsyncWrite=0.062343, UnaccountedTime=0.073787, RunGuid=RunID0C18B492468F5EEE0DCB45A4582508C3
SavePackageTransactionId44FA24334F590FAE5D1EA980F40C1FF8_12, Filename=V:/Doubtful_Way/Doubtful_Way 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/WorldGridMaterial.uasset, FlushAsyncLoading=0.003312, FlushStreamingFunc=0.001203, BlockTillAllRequestsFinished=0.001509, ResetLoadersForSaveUnMarkAllObjects=0.223771, TagPackageExports=11.014585, BeginCacheForCookedPlatformData=0.009034, SerializeImports=11.762403, GatherLocalizableTextData=0.002109, MarkNames=0.010543, SerializeSummary=0.008732, SerializeNames=0.172574, SerializeGatherableTextData=0.000905, BuildExportMap=0.056621, SortExportsNonSeekfree=0.124685, SortExportsSeekfreeConstructor=0.005722, SortExportsSeekfreeInner=12.866814, SortExportsSeekfree=0.003010, BuildDependencyMap=0.033129, SerializeImportMap=0.003915, SerializeExportMap=0.006929, SerializeDependencyMap=0.004519, SerializeStringAssetReferenceMap=0.000905, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015058, SerializeExports=57.691944, SerializeBulkData=0.006925, AsyncWrite=13.654687, UnaccountedTime=0.153899, RunGuid=RunID0C18B492468F5EEE0DCB45A4582508C3
SavePackageTransactionId44FA24334F590FAE5D1EA980F40C1FF8_13, Filename=V:/Doubtful_Way/Doubtful_Way 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/Engine_MaterialFunctions01/Opacity/CameraDepthFade.uasset, FlushAsyncLoading=0.004217, FlushStreamingFunc=0.001505, BlockTillAllRequestsFinished=0.001505, ResetLoadersForSaveUnMarkAllObjects=0.119869, TagPackageExports=0.077099, BeginCacheForCookedPlatformData=0.002712, SerializeImports=0.157215, GatherLocalizableTextData=0.001505, MarkNames=0.008434, SerializeSummary=0.006322, SerializeNames=0.053611, SerializeGatherableTextData=0.000603, BuildExportMap=0.046380, SortExportsNonSeekfree=0.052102, SortExportsSeekfreeConstructor=0.005122, SortExportsSeekfreeInner=0.303883, SortExportsSeekfree=0.000905, BuildDependencyMap=0.012949, SerializeImportMap=0.002410, SerializeExportMap=0.004519, SerializeDependencyMap=0.002410, SerializeStringAssetReferenceMap=0.000600, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.006024, SerializeExports=0.067465, SerializeBulkData=0.003010, AsyncWrite=0.046380, UnaccountedTime=0.075895, RunGuid=RunID0C18B492468F5EEE0DCB45A4582508C3
SavePackageTransactionId44FA24334F590FAE5D1EA980F40C1FF8_14, Filename=V:/Doubtful_Way/Doubtful_Way 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/T_Default_Material_Grid_M.uasset, FlushAsyncLoading=0.004821, FlushStreamingFunc=0.001505, BlockTillAllRequestsFinished=0.002708, ResetLoadersForSaveUnMarkAllObjects=0.158120, TagPackageExports=0.042465, BeginCacheForCookedPlatformData=0.001807, SerializeImports=0.030421, GatherLocalizableTextData=0.001203, MarkNames=0.002109, SerializeSummary=0.012349, SerializeNames=0.011142, SerializeGatherableTextData=0.000905, BuildExportMap=0.006322, SortExportsNonSeekfree=0.002109, SortExportsSeekfreeConstructor=0.006929, SortExportsSeekfreeInner=0.148781, SortExportsSeekfree=0.000902, BuildDependencyMap=0.004217, SerializeImportMap=0.001505, SerializeExportMap=0.000902, SerializeDependencyMap=0.000905, SerializeStringAssetReferenceMap=0.000902, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016868, SerializeExports=0.030417, SerializeBulkData=0.043973, AsyncWrite=0.099089, UnaccountedTime=0.103302, RunGuid=RunID0C18B492468F5EEE0DCB45A4582508C3
SavePackageTransactionId44FA24334F590FAE5D1EA980F40C1FF8_15, Filename=V:/Doubtful_Way/Doubtful_Way 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/T_Default_Material_Grid_N.uasset, FlushAsyncLoading=0.006326, FlushStreamingFunc=0.001203, BlockTillAllRequestsFinished=0.002410, ResetLoadersForSaveUnMarkAllObjects=0.139445, TagPackageExports=0.045776, BeginCacheForCookedPlatformData=0.002410, SerializeImports=0.034936, GatherLocalizableTextData=0.001207, MarkNames=0.002708, SerializeSummary=0.006024, SerializeNames=0.015061, SerializeGatherableTextData=0.000600, BuildExportMap=0.006024, SortExportsNonSeekfree=0.002410, SortExportsSeekfreeConstructor=0.016265, SortExportsSeekfreeInner=0.116553, SortExportsSeekfree=0.000905, BuildDependencyMap=0.003915, SerializeImportMap=0.001207, SerializeExportMap=0.001203, SerializeDependencyMap=0.000902, SerializeStringAssetReferenceMap=0.000603, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.004817, SerializeExports=0.022288, SerializeBulkData=0.011444, AsyncWrite=0.054814, UnaccountedTime=0.084329, RunGuid=RunID0C18B492468F5EEE0DCB45A4582508C3
SavePackageTransactionId44FA24334F590FAE5D1EA980F40C1FF8_16, Filename=V:/Doubtful_Way/Doubtful_Way 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultDeferredDecalMaterial.uasset, FlushAsyncLoading=0.004217, FlushStreamingFunc=0.001505, BlockTillAllRequestsFinished=0.001810, ResetLoadersForSaveUnMarkAllObjects=0.213832, TagPackageExports=1.048692, BeginCacheForCookedPlatformData=0.005122, SerializeImports=1.315836, GatherLocalizableTextData=0.001807, MarkNames=0.003915, SerializeSummary=0.010841, SerializeNames=0.085235, SerializeGatherableTextData=0.001203, BuildExportMap=0.013251, SortExportsNonSeekfree=0.008736, SortExportsSeekfreeConstructor=0.006024, SortExportsSeekfreeInner=1.926016, SortExportsSeekfree=0.002407, BuildDependencyMap=0.011448, SerializeImportMap=0.002109, SerializeExportMap=0.001807, SerializeDependencyMap=0.003014, SerializeStringAssetReferenceMap=0.001505, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011142, SerializeExports=4.593525, SerializeBulkData=0.006326, AsyncWrite=1.262829, UnaccountedTime=0.487301, RunGuid=RunID0C18B492468F5EEE0DCB45A4582508C3
SavePackageTransactionId44FA24334F590FAE5D1EA980F40C1FF8_17, Filename=V:/Doubtful_Way/Doubtful_Way 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultDiffuse.uasset, FlushAsyncLoading=0.004217, FlushStreamingFunc=0.001203, BlockTillAllRequestsFinished=0.001807, ResetLoadersForSaveUnMarkAllObjects=0.199378, TagPackageExports=0.095773, BeginCacheForCookedPlatformData=0.003915, SerializeImports=0.047885, GatherLocalizableTextData=0.002712, MarkNames=0.004217, SerializeSummary=0.010539, SerializeNames=0.010241, SerializeGatherableTextData=0.000905, BuildExportMap=0.008430, SortExportsNonSeekfree=0.002712, SortExportsSeekfreeConstructor=0.009939, SortExportsSeekfreeInner=0.202391, SortExportsSeekfree=0.001203, BuildDependencyMap=0.004217, SerializeImportMap=0.002410, SerializeExportMap=0.001203, SerializeDependencyMap=0.000902, SerializeStringAssetReferenceMap=0.000603, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012949, SerializeExports=0.025600, SerializeBulkData=0.329789, AsyncWrite=0.366230, UnaccountedTime=0.145767, RunGuid=RunID0C18B492468F5EEE0DCB45A4582508C3
SavePackageTransactionId44FA24334F590FAE5D1EA980F40C1FF8_18, Filename=V:/Doubtful_Way/Doubtful_Way 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultLightFunctionMaterial.uasset, FlushAsyncLoading=0.003915, FlushStreamingFunc=0.001203, BlockTillAllRequestsFinished=0.001807, ResetLoadersForSaveUnMarkAllObjects=0.096679, TagPackageExports=0.299368, BeginCacheForCookedPlatformData=0.004213, SerializeImports=0.303287, GatherLocalizableTextData=0.001505, MarkNames=0.001807, SerializeSummary=0.005119, SerializeNames=0.041865, SerializeGatherableTextData=0.000603, BuildExportMap=0.006624, SortExportsNonSeekfree=0.003915, SortExportsSeekfreeConstructor=0.004821, SortExportsSeekfreeInner=0.551451, SortExportsSeekfree=0.001203, BuildDependencyMap=0.003915, SerializeImportMap=0.001505, SerializeExportMap=0.001505, SerializeDependencyMap=0.000902, SerializeStringAssetReferenceMap=0.000603, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.005119, SerializeExports=0.676140, SerializeBulkData=0.003312, AsyncWrite=0.158422, UnaccountedTime=0.097279, RunGuid=RunID0C18B492468F5EEE0DCB45A4582508C3
SavePackageTransactionId44FA24334F590FAE5D1EA980F40C1FF8_19, Filename=V:/Doubtful_Way/Doubtful_Way 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultPostProcessMaterial.uasset, FlushAsyncLoading=0.006326, FlushStreamingFunc=0.002109, BlockTillAllRequestsFinished=0.002712, ResetLoadersForSaveUnMarkAllObjects=0.230700, TagPackageExports=0.502359, BeginCacheForCookedPlatformData=0.008132, SerializeImports=0.666201, GatherLocalizableTextData=0.001807, MarkNames=0.016563, SerializeSummary=0.009939, SerializeNames=0.108425, SerializeGatherableTextData=0.000902, BuildExportMap=0.090957, SortExportsNonSeekfree=0.093061, SortExportsSeekfreeConstructor=0.008736, SortExportsSeekfreeInner=1.299873, SortExportsSeekfree=0.001505, BuildDependencyMap=0.020780, SerializeImportMap=0.003010, SerializeExportMap=0.004217, SerializeDependencyMap=0.013854, SerializeStringAssetReferenceMap=0.000905, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011444, SerializeExports=0.574343, SerializeBulkData=0.003915, AsyncWrite=0.108123, UnaccountedTime=0.072882, RunGuid=RunID0C18B492468F5EEE0DCB45A4582508C3
SavePackageTransactionId44FA24334F590FAE5D1EA980F40C1FF8_20, Filename=V:/Doubtful_Way/Doubtful_Way 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/DefaultTexture.uasset, FlushAsyncLoading=0.004519, FlushStreamingFunc=0.001203, BlockTillAllRequestsFinished=0.001807, ResetLoadersForSaveUnMarkAllObjects=0.148479, TagPackageExports=0.041261, BeginCacheForCookedPlatformData=0.001807, SerializeImports=0.085834, GatherLocalizableTextData=0.001505, MarkNames=0.002410, SerializeSummary=0.006627, SerializeNames=0.012349, SerializeGatherableTextData=0.000902, BuildExportMap=0.006929, SortExportsNonSeekfree=0.002105, SortExportsSeekfreeConstructor=0.006929, SortExportsSeekfreeInner=0.112038, SortExportsSeekfree=0.001203, BuildDependencyMap=0.004217, SerializeImportMap=0.001505, SerializeExportMap=0.000603, SerializeDependencyMap=0.000902, SerializeStringAssetReferenceMap=0.000905, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.007529, SerializeExports=0.045177, SerializeBulkData=0.004217, AsyncWrite=0.052705, UnaccountedTime=0.075895, RunGuid=RunID0C18B492468F5EEE0DCB45A4582508C3
